name,time,ID,N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N2,N20,N3,N4,N5,N6,N7,N8,N9,host,topic
kamal,1643005560697320779,0771,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0771
kamal,1643005560699045311,0735,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0735
kamal,1643005560701100204,0253,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0253
kamal,1643005560704165565,0999,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0999
kamal,1643005560704961840,0934,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0934
kamal,1643005560705679564,0426,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0426
kamal,1643005560706046358,0793,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0793
kamal,1643005560707340913,0687,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0687
kamal,1643005560708212194,0484,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0484
kamal,1643005560709380327,0314,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0314
kamal,1643005560711327735,0783,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0783
kamal,1643005560712547568,0644,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0644
kamal,1643005560713233073,0013,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0013
kamal,1643005560713741121,0888,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,1b82b1eeefdf,0888
kamal,1643005560718408730,0872,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0872
kamal,1643005560720171761,0189,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0189
kamal,1643005560721366269,0710,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0710
kamal,1643005560723244229,0831,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0831
kamal,1643005560730722051,0849,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0849
kamal,1643005560731488704,0890,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0890
kamal,1643005560734381379,0016,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0016
kamal,1643005560735670449,0450,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0450
kamal,1643005560740321889,0194,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0194
kamal,1643005560747232799,0873,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0873
kamal,1643005560747536669,0565,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0565
kamal,1643005560748657278,0924,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0924
kamal,1643005560749978629,0832,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0832
kamal,1643005560750852100,0965,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0965
kamal,1643005560751488863,0717,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0717
kamal,1643005560753569521,0789,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0789
kamal,1643005560754874854,0614,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0614
kamal,1643005560756381273,0887,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0887
kamal,1643005560759395857,0990,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,1b82b1eeefdf,0990
kamal,1643005560763436029,0646,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0646
kamal,1643005560763841520,0164,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0164
kamal,1643005560764669890,0320,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0320
kamal,1643005560768482098,0588,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0588
kamal,1643005560769162746,0057,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0057
kamal,1643005560772265497,0864,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0864
kamal,1643005560772837477,0933,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0933
kamal,1643005560773840644,0045,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0045
kamal,1643005560774747991,0478,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0478
kamal,1643005560776352994,0020,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0020
kamal,1643005560777703748,0985,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0985
kamal,1643005560780691143,0947,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0947
kamal,1643005560781210744,0378,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0378
kamal,1643005560785050831,0689,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0689
kamal,1643005560785384881,0462,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0462
kamal,1643005560786303706,0972,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0972
kamal,1643005560789301453,0834,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0834
kamal,1643005560794490637,0996,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,1b82b1eeefdf,0996
kamal,1643005560796724264,0846,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0846
kamal,1643005560797931919,0287,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0287
kamal,1643005560799495771,0282,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0282
kamal,1643005560800869082,0446,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0446
kamal,1643005560804495978,0852,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0852
kamal,1643005560808196072,0927,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0927
kamal,1643005560811749591,0706,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0706
kamal,1643005560812744137,0727,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0727
kamal,1643005560815558374,0007,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0007
kamal,1643005560815933689,0954,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0954
kamal,1643005560817071692,0977,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0977
kamal,1643005560819051733,0971,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0971
kamal,1643005560823320748,0226,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0226
kamal,1643005560825559685,0688,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0688
kamal,1643005560826634131,0694,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0694
kamal,1643005560826975725,0211,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0211
kamal,1643005560828435227,0948,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0948
kamal,1643005560829215461,0097,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0097
kamal,1643005560830273346,0893,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0893
kamal,1643005560831401456,0227,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,1b82b1eeefdf,0227
kamal,1643005560834443732,0083,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0083
kamal,1643005560835378607,0650,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0650
kamal,1643005560838505927,0038,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0038
kamal,1643005560838877845,0024,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0024
kamal,1643005560840627366,0237,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0237
kamal,1643005560844424648,0015,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0015
kamal,1643005560845771636,0941,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0941
kamal,1643005560846506715,0645,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0645
kamal,1643005560847397552,0066,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0066
kamal,1643005560849529265,0742,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0742
kamal,1643005560851326523,0082,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0082
kamal,1643005560853345357,0853,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0853
kamal,1643005560853840707,0839,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0839
kamal,1643005560854347906,0928,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0928
kamal,1643005560857952161,0946,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0946
kamal,1643005560860288801,0455,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0455
kamal,1643005560860702599,0874,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0874
kamal,1643005560861691938,0936,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0936
kamal,1643005560862739103,0993,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0993
kamal,1643005560867370133,0861,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0861
kamal,1643005560867979555,0021,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0021
kamal,1643005560869977707,0525,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0525
kamal,1643005560872253856,0634,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0634
kamal,1643005560873392174,0065,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0065
kamal,1643005560875129120,0826,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0826
kamal,1643005560876348783,0808,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0808
kamal,1643005560877567097,0963,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0963
kamal,1643005560881251731,0220,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0220
kamal,1643005560882203350,0124,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0124
kamal,1643005560884295125,0895,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0895
kamal,1643005560884948847,0885,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0885
kamal,1643005560888100284,0099,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0099
kamal,1643005560889277445,0244,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0244
kamal,1643005560889912764,0019,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0019
kamal,1643005560891451370,0221,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0221
kamal,1643005560893565738,0073,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0073
kamal,1643005560894236283,0143,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0143
kamal,1643005560895255837,0334,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0334
kamal,1643005560897818658,0479,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0479
kamal,1643005560898356698,0503,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0503
kamal,1643005560900253906,0824,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0824
kamal,1643005560902387152,0894,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0894
kamal,1643005560906258583,0950,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0950
kamal,1643005560910308888,0012,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0012
kamal,1643005560912929329,0827,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0827
kamal,1643005560914392229,0847,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0847
kamal,1643005560917395662,0084,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0084
kamal,1643005560918402008,0081,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0081
kamal,1643005560918996742,0304,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0304
kamal,1643005560921517109,0171,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0171
kamal,1643005560922414921,0871,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0871
kamal,1643005560926536352,0388,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,1b82b1eeefdf,0388
kamal,1643005560930731201,0625,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0625
kamal,1643005560931045008,0252,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0252
kamal,1643005560932410319,0855,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0855
kamal,1643005560933421070,0103,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0103
kamal,1643005560934382443,0242,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0242
kamal,1643005560935807236,0350,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0350
kamal,1643005560937359367,0303,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0303
kamal,1643005560938587106,0246,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0246
kamal,1643005560939087956,0734,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0734
kamal,1643005560939530908,0158,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0158
kamal,1643005560945150445,0180,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0180
kamal,1643005560950712324,0087,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0087
kamal,1643005560952383070,0505,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0505
kamal,1643005560953837040,0911,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0911
kamal,1643005560958491165,0258,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0258
kamal,1643005560962580222,0729,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0729
kamal,1643005560963146035,0367,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0367
kamal,1643005560965333866,0859,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0859
kamal,1643005560967985459,0245,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0245
kamal,1643005560968368104,0352,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0352
kamal,1643005560970593423,0269,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1b82b1eeefdf,0269
kamal,1643005560971043315,0483,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0483
kamal,1643005560972198172,0149,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0149
kamal,1643005560972701584,0199,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0199
kamal,1643005560973990649,0802,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0802
kamal,1643005560976786484,0112,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0112
kamal,1643005560977255685,0451,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0451
kamal,1643005560978764000,0166,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0166
kamal,1643005560980993163,0439,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0439
kamal,1643005560981360173,0351,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0351
kamal,1643005560983293870,0215,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0215
kamal,1643005560983893946,0157,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0157
kamal,1643005560984430098,0307,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0307
kamal,1643005560985740323,0899,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0899
kamal,1643005560986383190,0944,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0944
kamal,1643005560987668887,0611,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0611
kamal,1643005560988402355,0208,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0208
kamal,1643005560991374285,0489,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0489
kamal,1643005560991836849,0553,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0553
kamal,1643005560994429556,0501,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0501
kamal,1643005560995464036,0395,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0395
kamal,1643005560996360189,0031,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0031
kamal,1643005560997440450,0086,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0086
kamal,1643005561000303143,0183,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0183
kamal,1643005561000725429,0605,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0605
kamal,1643005561002660098,0229,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0229
kamal,1643005561003342417,0205,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0205
kamal,1643005561008566371,0604,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0604
kamal,1643005561012582863,0165,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0165
kamal,1643005561013361606,0597,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0597
kamal,1643005561013881351,0311,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0311
kamal,1643005561017289289,0463,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0463
kamal,1643005561018542015,0011,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0011
kamal,1643005561022729929,0029,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0029
kamal,1643005561023090237,0456,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0456
kamal,1643005561024306806,0370,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0370
kamal,1643005561025401798,0251,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0251
kamal,1643005561028785070,0383,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0383
kamal,1643005561029083589,0144,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0144
kamal,1643005561030295827,0978,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0978
kamal,1643005561038210022,0026,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0026
kamal,1643005561038746272,0342,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0342
kamal,1643005561040500649,0997,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0997
kamal,1643005561042535976,0159,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,1b82b1eeefdf,0159
kamal,1643005561042883259,0090,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0090
kamal,1643005561044819752,0384,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0384
kamal,1643005561045383963,0377,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0377
kamal,1643005561045976707,0255,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0255
kamal,1643005561046501103,0915,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0915
kamal,1643005561047812576,0880,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0880
